dt,A1,A2,A3
2015-01-08,110.76,115.94,58.26
2015-01-09,111.03,117.26,57.9
2015-01-12,111.12,118.56,57.57
2015-01-13,111.15,118.16,57.61
2015-01-14,111.42,117.97,57.34
2015-01-15,111.93,120.94,57.21
2015-01-16,111.5,122.52,57.88
2015-01-19,111.5,122.52,57.88
2015-01-20,111.69,124.2,58.01
2015-01-21,111.49,124.23,58.44
2015-01-22,111.43,125.23,59.12
2015-01-23,111.71,124.23,58.76
2015-01-26,111.66,122.99,59.16
2015-01-27,111.6,124.4,58.75
2015-01-28,112.07,123.42,57.97
2015-01-29,111.98,120.76,58.52
2015-01-30,112.38,123.45,57.73
2015-02-02,112.2,122.42,58.48
2015-02-03,111.77,121.05,59.39
2015-02-04,111.94,121.58,59.04
2015-02-05,111.71,121.79,59.68
2015-02-06,111.06,118.64,59.18
2015-02-09,111.04,119.17,58.97
2015-02-10,110.92,118.47,59.47
2015-02-11,110.87,117.07,59.32
2015-02-12,110.89,117.34,60.06
2015-02-13,110.76,117.98,60.44
2015-02-16,110.76,117.98,60.44
2015-02-17,110.31,116.01,60.49
2015-02-18,110.62,116.34,60.61
2015-02-19,110.53,115.94,60.6
2015-02-20,110.55,115.28,61.01
2015-02-23,110.75,115.43,60.85
2015-02-24,111.24,115.26,61.13
2015-02-25,111.32,115.7,61.16
2015-02-26,110.92,116.07,61.06
2015-02-27,111.2,116.16,60.91
2015-03-02,110.45,115.68,61.15
2015-03-03,110.31,115.47,60.83
2015-03-04,110.37,115.11,60.55
2015-03-05,110.42,115,60.61
2015-03-06,109.7,111.86,59.79
2015-03-09,109.98,111.97,59.87
2015-03-10,110.24,111.42,58.78
2015-03-11,110.46,110.75,58.81
2015-03-12,110.55,110.72,59.5
2015-03-13,110.34,110.88,59.12
2015-03-16,110.58,110.81,59.83
2015-03-17,110.56,110.21,59.77
2015-03-18,111.37,112.37,60.74
2015-03-19,110.98,112.29,60.22
2015-03-20,111.32,113.57,61.12
2015-03-23,111.34,114.29,61.18
2015-03-24,111.64,114.57,61
2015-03-25,111.43,114.73,60.36
2015-03-26,111.03,115.48,60.06
2015-03-27,111.19,115.06,60.12
2015-03-30,111.24,113.75,60.64
2015-03-31,111.43,113.66,60.02
2015-04-01,111.58,115.6,60.2
2015-04-02,111.43,115.28,60.56
2015-04-03,111.43,115.28,60.56
2015-04-06,111.5,116.69,61.06
2015-04-07,111.52,116.11,60.96
2015-04-08,111.53,115.47,61.35
2015-04-09,111.25,114.67,61.59
2015-04-10,111.25,115.966,61.86
2015-04-13,111.37,115.14,61.53
2015-04-14,111.49,114.44,61.76
2015-04-15,111.64,115.43,62.095
2015-04-16,111.58,115.03,62.19
2015-04-17,111.67,115.6,61.42
2015-04-20,111.59,114.72,61.75
2015-04-21,111.47,115.38,61.93
2015-04-22,111.14,113.83,62.2
2015-04-23,111.31,114.66,62.43
2015-04-24,111.5,113.05,62.65
2015-04-27,111.54,115.33,62.63
2015-04-28,111.11,116.33,62.75
2015-04-29,110.86,115.51,62.39
2015-04-30,110.86,113.47,61.74
2015-05-01,110.34,113.08,62.3
2015-05-04,110.1307,114.1,62.44
2015-05-05,110.03,114.42,61.65
2015-05-06,109.66,114.36,61.48
2015-05-07,109.93,113.42,61.49
2015-05-08,110.29,113.97,62.47
2015-05-11,109.59,113.53,62.1
2015-05-12,109.58,114.5,61.97
2015-05-13,109.57,116.55,62.13
2015-05-14,109.74,117.18,62.79
2015-05-15,110.2,117.53,62.91
2015-05-18,109.78,117.52,62.86
2015-05-19,109.4,115.89,62.75
2015-05-20,109.57,116.08,62.74
2015-05-21,109.91,115.69,62.99
2015-05-22,109.79,115.6,62.74
2015-05-25,109.79,115.6,62.74
2015-05-26,110.06,113.91,61.89
2015-05-27,110.17,113.89,62.34
2015-05-28,110.13,114.02,62.23
2015-05-29,110.17,114.1,61.74
2015-06-01,109.66,114,61.7
2015-06-02,109.23,114.46,61.8
2015-06-03,108.8,113.64,62.02
2015-06-04,109.03,112.84,61.42
2015-06-05,108.55,112.24,61.05
2015-06-08,108.71,112.57,60.81
2015-06-09,108.4,112.82,60.66
2015-06-10,108.13,113.78,61.56
2015-06-11,108.71,113.26,61.74
2015-06-12,108.58,113.23,61.31
2015-06-15,108.71,113.73,60.99
2015-06-16,108.89,113.32,61.14
2015-06-17,108.9,113.85,61.18
2015-06-18,108.87,115.32,61.79
2015-06-19,109.21,115.12,61.42
2015-06-22,108.67,113.64,62.16
2015-06-23,108.42,112.89,62.3
2015-06-24,108.59,112.59,61.86
2015-06-25,108.47,112.44,60.96
2015-06-26,108.21,112.56,60.9
2015-06-29,108.85,113.07,59.35
2015-06-30,108.78,112.37,59.45
2015-07-01,108.29,111.98,59.81
2015-07-02,108.44,111.76,59.85
2015-07-03,108.44,111.76,59.85
2015-07-06,108.83,112.06,59.14
2015-07-07,108.98,110.76,59.2
2015-07-08,109.24,111.09,58
2015-07-09,108.84,111.36,58.48
2015-07-10,108.38,111.49,59.72
2015-07-13,108.22,110.99,60.18
2015-07-14,108.4,110.74,60.55
2015-07-15,108.69,110.16,60.39
2015-07-16,108.78,109.76,60.83
2015-07-17,108.79,108.65,60.79
2015-07-20,108.6,105.7,60.8
2015-07-21,108.78,105.37,60.65
2015-07-22,108.83,104.8,60.32
2015-07-23,109.14,104.33,60.02
2015-07-24,109.12,105.35,59.38
2015-07-27,109.26,104.86,58.83
2015-07-28,109.15,105.02,59.53
2015-07-29,109.06,105.17,59.9
2015-07-30,109.07,104.27,59.86
2015-07-31,109.5,104.93,59.94
2015-08-03,109.4,104.1,59.75
2015-08-04,109.08,104.31,59.69
2015-08-05,108.88,103.93,59.94
2015-08-06,109.01,104.39,59.54
2015-08-07,109.2,104.65,59.44
2015-08-10,109.06,105.72,60.22
2015-08-11,109.42,106.26,59.42
2015-08-12,109.35,107.75,59.21
2015-08-13,109.12,106.86,59.15
2015-08-14,109.07,106.85,59.29
2015-08-17,109.26,107.13,59.31
2015-08-18,109.06,107.11,59.03
2015-08-19,109.4,108.55,58.48
2015-08-20,109.57,110.44,57.19
2015-08-21,109.76,111.13,55.56
2015-08-24,109.72,110.53,53.46
2015-08-25,109.46,109.16,53.36
2015-08-26,108.95,107.67,55.17
2015-08-27,109.1,107.73,56.35
2015-08-28,109,108.7,56.3
2015-08-31,108.92,108.82,55.86
2015-09-01,109.02,109.2,54.03
2015-09-02,108.88,108.62,54.98
2015-09-03,109.04,107.84,55.09
2015-09-04,109.27,107.49,54.05
2015-09-07,109.27,107.49,54.05
2015-09-08,109.01,107.52,55.48
2015-09-09,109.05,106.13,54.94
2015-09-10,108.93,106.38,55.31
2015-09-11,109.06,106.16,55.42
2015-09-14,109.09,106.22,55.15
2015-09-15,108.6,105.9,55.7
2015-09-16,108.51,107.31,56.48
2015-09-17,109.19,108.41,56.4
2015-09-18,109.28,109.21,55.25
2015-09-21,108.99,108.53,55.41
2015-09-22,109.25,107.79,54.43
2015-09-23,109.16,108.22,54.18
2015-09-24,109.3,110.49,53.99
2015-09-25,109.11,109.81,54.13
2015-09-28,109.37,108.42,52.85
2015-09-29,109.54,107.98,52.83
2015-09-30,109.58,106.86,53.94
2015-10-01,109.46,106.73,54.06
2015-10-02,109.79,108.99,54.99
2015-10-05,109.38,108.77,56.04
2015-10-06,109.65,109.86,55.99
2015-10-07,109.57,109.7,56.61
2015-10-08,109.42,109.14,57.11
2015-10-09,109.33,110.87,57.21
2015-10-12,109.61,111.31,57.15
2015-10-13,109.62,111.86,56.57
2015-10-14,110.03,113.81,56.63
2015-10-15,109.88,113.29,57.56
2015-10-16,109.77,112.49,57.66
2015-10-19,109.88,112.02,57.49
2015-10-20,109.66,112.73,57.39
2015-10-21,109.92,111.73,57.08
2015-10-22,109.94,111.69,57.91
2015-10-23,109.75,111.5,58.52
2015-10-26,109.8,111.43,58.29
2015-10-27,109.96,111.68,57.97
2015-10-28,109.63,110.78,58.49
2015-10-29,109.16,109.72,58.3
2015-10-30,109.45,109.3,58.07
2015-11-02,109.02,108.59,58.73
2015-11-03,108.82,106.98,58.91
2015-11-04,108.82,105.97,58.69
2015-11-05,108.77,105.64,58.57
2015-11-06,108.25,104.1,58.38
2015-11-09,108.18,104.4,57.75
2015-11-10,108.38,104.18,57.8
2015-11-11,108.24,103.83,57.7
2015-11-12,108.34,103.85,57
2015-11-13,108.55,103.56,56.405
2015-11-16,108.64,103.71,57.17
2015-11-17,108.72,102.34,57.19
2015-11-18,108.64,102.43,57.86
2015-11-19,108.69,103.56,58.01
2015-11-20,108.62,103.09,58.14
2015-11-23,108.65,102.26,57.91
2015-11-24,108.75,102.94,57.96
2015-11-25,108.8,102.46,58.01
2015-11-26,108.8,102.46,58.01
2015-11-27,108.77,101.25,57.925
2015-11-30,108.81,101.92,57.76
2015-12-01,108.82,102.28,58.33
2015-12-02,108.685,100.69,57.74
2015-12-03,107.89,101.76,57.1
2015-12-04,108.24,104.02,57.92
2015-12-07,108.4,102.67,57.42
2015-12-08,108.44,102.84,56.85
2015-12-09,108.44,102.64,56.55
2015-12-10,108.42,102.55,56.51
2015-12-11,108.69,103.11,55.42
2015-12-14,108.18,101.79,55.62
2015-12-15,108.19,101.52,56.17
2015-12-16,108,102.75,57.15
2015-12-17,108.15,100.5,56.36
2015-12-18,108.38,102.04,55.56
2015-12-21,108.28,103.15,55.31
2015-12-22,108.2,102.61,55.74
2015-12-23,108.18,102.31,56.54
2015-12-24,108.01,103.05,56.47
2015-12-25,108.01,103.05,56.47
2015-12-28,108.01,102.27,56.3
2015-12-29,107.74,102.2,56.79
2015-12-30,107.72,101.42,56.38
2015-12-31,108.01,101.46,55.82
2016-01-01,108.01,101.46,55.82
2016-01-04,107.97,102.89,54.83
2016-01-05,108.02,103.18,54.875
2016-01-06,108.43,104.67,54.05
2016-01-07,108.42,106.15,52.79
2016-01-08,108.66,105.68,52.18
2016-01-11,108.35,104.74,52.24
2016-01-12,108.59,104.21,52.58
2016-01-13,108.84,104.72,51.51
2016-01-14,108.8,103.02,52.26
2016-01-15,108.93,104.08,50.78
2016-01-18,108.93,104.08,50.78
2016-01-19,108.82,103.98,51.08
2016-01-20,108.91,105.37,50.26
2016-01-21,108.76,105.49,50.54
2016-01-22,108.84,105,51.82
2016-01-25,108.78,106.08,51.05
2016-01-26,108.92,107.29,51.9
2016-01-27,108.94,107.69,51.47
2016-01-28,109.03,106.54,51.75
2016-01-29,109.35,106.9492,52.86
2016-02-01,108.99,108.05,52.76
2016-02-02,109.32,108.09,51.64
2016-02-03,109.31,109.25,52.04
2016-02-04,109.42,110.57,52.19
2016-02-05,109.32,112.32,51.32
2016-02-08,109.74,113.83,50.48
2016-02-09,109.73,113.58,50.2
2016-02-10,110,114.46,50.19
2016-02-11,110.07,119.0592,49.52
2016-02-12,109.77,118.36,50.39
2016-02-15,109.77,118.36,50.39
2016-02-16,109.5,114.77,51.4
2016-02-17,109.44,115.48,52.33
2016-02-18,109.77,118.29,52.11
2016-02-19,109.79,117.58,52.02
2016-02-22,109.82,115.49,52.75
2016-02-23,109.84,117.22,51.97
2016-02-24,109.88,117.61,52.05
2016-02-25,110.16,117.92,52.61
2016-02-26,109.96,117.11,52.48
2016-02-29,110.09,118.64,52.2
2016-03-01,109.54,117.77,53.48
2016-03-02,109.42,118.68,53.82
2016-03-03,109.55,120.73,54.22
2016-03-04,109.38,120.54,54.56
2016-03-07,109.35,121.14,54.6
2016-03-08,109.62,120.58,54.01
2016-03-09,109.57,119.58,54.3
2016-03-10,109.62,121.5,54.27
2016-03-11,109.42,119.41,55.36
2016-03-14,109.48,117.87,55.24
2016-03-15,109.38,117.96,54.88
2016-03-16,109.85,120.59,55.4
2016-03-17,110.08,120.13,55.89
2016-03-18,110.17,119.8,56
2016-03-21,109.93,118.96,56
2016-03-22,109.86,119.31,55.93
2016-03-23,110.1,116.61,55.35
2016-03-24,110.11,116.33,55.23
2016-03-25,110.11,116.33,55.23
2016-03-28,110.19,116.6,55.4
2016-03-29,110.52,118.76,55.98
2016-03-30,110.48,117.1,56.33
2016-03-31,110.825,117.64,56.06
2016-04-01,110.51,116.93,56.02
2016-04-04,110.62,116.15,55.82
2016-04-05,110.77,117.66,55.02
2016-04-06,110.75,116.94,55.68
2016-04-07,110.99,118.61,54.97
2016-04-08,110.88,118.43,55.55
2016-04-11,110.96,120.03,55.53
2016-04-12,110.78,120.05,56.23
2016-04-13,110.83,118.77,56.91
2016-04-14,110.64,117.11,56.99
2016-04-15,110.95,117.92,56.9
2016-04-18,110.94,117.74,57.31
2016-04-19,110.93,119.58,57.85
2016-04-20,110.66,118.97,57.8
2016-04-21,110.51,119.42,57.52
2016-04-22,110.52,117.89,57.51
2016-04-25,110.4,118.23,57.3
2016-04-26,110.35,118.7,57.5
2016-04-27,110.68,119.04,57.59
2016-04-28,110.9,121.29,57.06
2016-04-29,110.89,123.65,56.81
2016-05-02,110.605,123.24,57.16
2016-05-03,110.81,122.96,56.34
2016-05-04,110.86,122.21,55.81
2016-05-05,111.14,122.07,55.82
2016-05-06,110.97,123.18,55.98
2016-05-09,111.04,120.65,55.85
2016-05-10,111.09,120.98,56.65
2016-05-11,111.09,122.12,56.24
2016-05-12,110.99,121.16,56.23
2016-05-13,111.2,121.71,55.6
2016-05-16,111.01,121.8,56.27
2016-05-17,110.86,122.22,55.84
2016-05-18,110.4,120.1,55.77
2016-05-19,110.47,119.87,55.51
2016-05-20,110.54,119.71,55.89
2016-05-23,110.52,119.37,55.76
2016-05-24,110.46,117.3,56.5
2016-05-25,110.48,116.98,56.97
2016-05-26,110.65,116.58,57.08
2016-05-27,110.63,115.62,57.14
2016-05-30,110.63,115.62,57.14
2016-05-31,110.7,116.06,57
2016-06-01,110.42,115.94,57.08
2016-06-02,110.7,115.67,57.18
2016-06-03,111.3,118.88,57.34
2016-06-06,111.15,118.92,57.69
2016-06-07,111.25,118.82,57.92
2016-06-08,111.29,120.58,58.14
2016-06-09,111.37,121.25,57.72
2016-06-10,111.52,121.74,56.71
2016-06-13,111.61,122.64,56.11
2016-06-14,111.56,122.77,55.73
2016-06-15,111.8,123.68,55.9
2016-06-16,111.87,122.38,55.94
2016-06-17,111.79,123.95,56.09
2016-06-20,111.48,123.21,56.88
2016-06-21,111.4,120.84,57.15
2016-06-22,111.47,120.9,56.35
2016-06-23,111.28,120.11,57.39
2016-06-24,111.86,126.01,54.3
2016-06-27,112.33,126.68,53.29
2016-06-28,112.47,125.32,54.45
2016-06-29,112.39,125.84,55.48
2016-06-30,112.615,126.47,56.23
2016-07-01,112.65,128.41,56.35
2016-07-04,112.65,128.41,56.35
2016-07-05,112.95,129.47,55.65
2016-07-06,113.16,130.23,55.74
2016-07-07,113.08,129.74,55.61
2016-07-08,113.25,130.52,56.46
2016-07-11,112.95,129.29,56.95
2016-07-12,112.61,127.15,57.5
2016-07-13,112.77,128.32,57.48
2016-07-14,112.67,127.33,57.83
2016-07-15,112.26,126.84,57.71
2016-07-18,112.32,127.04,57.89
2016-07-19,112.51,127.21,57.62
2016-07-20,112.41,125.39,57.95
2016-07-21,112.51,127.3,57.78
2016-07-22,112.53,126.35,57.96
2016-07-25,112.4,125.47,57.81
2016-07-26,112.4,126,57.91
2016-07-27,112.73,128.03,57.99
2016-07-28,112.72,127.66,58.02
2016-07-29,113.02,128.98,58.35
2016-08-01,112.55,129.22,58.16
2016-08-02,112.22,130.27,57.8
2016-08-03,112.34,129.65,57.86
2016-08-04,112.55,129.87,58.07
2016-08-05,112.17,127.55,58.44
2016-08-08,112.24,127.44,58.53
2016-08-09,112.53,127.96,58.86
2016-08-10,112.66,128.56,58.83
2016-08-11,112.36,127.67,59.22
2016-08-12,112.63,127.4,59.12
2016-08-15,112.43,127.84,59.37
2016-08-16,112.36,128.47,59.12
2016-08-17,112.57,128.5,59.18
2016-08-18,112.73,129.11,59.39
2016-08-19,112.48,127.97,59.17
2016-08-22,112.65,127.78,59.1
2016-08-23,112.68,127.76,59.22
2016-08-24,112.64,126.34,59
2016-08-25,112.52,126.23,58.87
2016-08-26,112.34,126.05,58.63
2016-08-29,112.65,126.3,58.89
2016-08-30,112.59,125.03,58.78
2016-08-31,112.57,124.78,58.55
2016-09-01,112.46,125.29,58.76
2016-09-02,112.31,126.57,59.22
2016-09-05,112.31,126.57,59.22
2016-09-06,112.55,128.71,59.63
2016-09-07,112.61,128.27,59.62
2016-09-08,112.22,127.59,59.46
2016-09-09,111.73,126.75,58.08
2016-09-12,111.82,126.59,58.73
2016-09-13,111.51,125.75,57.69
2016-09-14,111.65,126.18,57.64
2016-09-15,111.72,125.37,58.25
2016-09-16,111.8,125.06,57.83
2016-09-19,111.71,125.32,57.98
2016-09-20,111.75,125.44,58.19
2016-09-21,112.03,127.27,59.11
2016-09-22,112.26,127.57,59.54
2016-09-23,112.23,127.65,59.13
2016-09-26,112.37,127.55,58.6
2016-09-27,112.51,126.62,58.93
2016-09-28,112.54,126.22,59.31
2016-09-29,112.54,126.07,58.69
2016-09-30,112.42,125.64,59.1
2016-10-03,112.09,125.32,58.98
2016-10-04,111.71,120.97,58.74
2016-10-05,111.56,120.78,59.09
2016-10-06,111.56,119.66,59
2016-10-07,111.58,119.74,58.76
2016-10-10,111.53,120.16,59.04
2016-10-11,111.36,119.55,58.22
2016-10-12,111.4,119.74,58.22
2016-10-13,111.56,120.03,57.97
2016-10-14,111.37,119.36,58.01
2016-10-17,111.56,119.68,57.84
2016-10-18,111.74,120.42,58.35
2016-10-19,111.8,121.11,58.55
2016-10-20,111.76,120.74,58.46
2016-10-21,111.83,120.83,58.44
2016-10-24,111.66,120.56,58.62
2016-10-25,111.66,121.47,58.53
2016-10-26,111.44,120.79,58.26
2016-10-27,111.16,121.01,58.14
2016-10-28,111.16,121.58,57.95
2016-10-31,111.3,121.94,57.97
2016-11-01,111.03,122.73,57.61
2016-11-02,111.16,123.64,57.19
2016-11-03,111.01,124.3,57.03
2016-11-04,111.24,124.39,56.74
2016-11-07,111.11,122.15,57.9
2016-11-08,110.93,121.64,58.22
2016-11-09,109.9,121.56,58.4
2016-11-10,109.45,119.75,58.24
2016-11-11,109.25,117.1,57.92
2016-11-14,108.81,116.11,57.76
2016-11-15,108.89,117.12,58.26
2016-11-16,109.13,116.77,58.02
2016-11-17,108.72,116.17,58.3
2016-11-18,108.37,115.15,58.02
2016-11-21,108.46,115.58,58.47
2016-11-22,108.56,115.54,58.71
2016-11-23,108.18,113.25,58.57
2016-11-24,108.18,113.25,58.57
2016-11-25,108.17,112.61,58.79
2016-11-28,108.55,113.8,58.57
2016-11-29,108.67,113.27,58.72
2016-11-30,108.24,111.75,58.57
2016-12-01,107.68,111.54,58.29
2016-12-02,108.02,112.14,58.39
2016-12-05,108.11,111.54,58.79
2016-12-06,108.09,111.43,59.11
2016-12-07,108.37,111.83,59.92
2016-12-08,108.17,111.57,60.03
2016-12-09,107.84,110.4,60.31
2016-12-12,107.74,110.82,60.12
2016-12-13,107.88,110.45,60.6
2016-12-14,107.29,108.83,59.87
2016-12-15,107.16,107.34,59.96
2016-12-16,107.23,108.05,59.84
2016-12-19,107.51,108.59,59.91
2016-12-20,107.41,107.79,60.12
2016-12-21,107.64,107.85,59.42
2016-12-22,107.39,107.59,59.32
2016-12-23,107.42,107.93,59.36
2016-12-26,107.42,107.93,59.36
2016-12-27,107.34,108.56,59.44
2016-12-28,107.51,108.86,59.15
2016-12-29,107.84,110.29,59.26
2016-12-30,108.06,109.61,59.17
2017-01-02,108.06,109.61,59.17
2017-01-03,108.17,110.47,59.63
2017-01-04,108.2,110.86,60.14
2017-01-05,108.65,112.58,60.37
2017-01-06,108.29,111.75,60.38
2017-01-09,108.47,112.67,60.24
2017-01-10,108.44,113.15,60.24
2017-01-11,108.57,113.5,60.57
2017-01-12,108.61,113.91,60.54
2017-01-13,108.42,114.21,60.7
2017-01-16,108.42,114.21,60.7
2017-01-17,108.79,115.85,60.51
2017-01-18,108.32,114.87,60.41
2017-01-19,108.04,114.77,60.24
2017-01-20,108.08,115.05,60.49
2017-01-23,108.38,115.79,60.5
2017-01-24,108.21,115.27,60.83
2017-01-25,107.92,114.32,61.43
2017-01-26,107.99,113.26,61.31
2017-01-27,108.08,113.49,61.19
2017-01-30,108.03,113.97,60.8
2017-01-31,108.29,115.55,60.89
2017-02-01,107.92,115.2,60.92
2017-02-02,107.98,115.84,61
2017-02-03,108.01,116.13,61.35
2017-02-06,108.32,117.7,61.12
2017-02-07,108.43,117.46,61.07
2017-02-08,108.74,118.19,61.23
2017-02-09,108.48,117.29,61.48
2017-02-10,108.46,117.6,61.73
2017-02-13,108.3,116.8,62.02
2017-02-14,108.06,116.93,62.15
2017-02-15,107.89,117.45,62.45
2017-02-16,108.12,118.08,62.46
2017-02-17,108.36,117.68,62.42
2017-02-20,108.36,117.68,62.42
2017-02-21,108.35,117.75,62.69
2017-02-22,108.42,117.91,62.71
2017-02-23,108.6,118.94,62.74
2017-02-24,109,119.7,62.58
2017-02-27,108.8,119.12,62.63
2017-02-28,108.77,119.23,62.42
2017-03-01,108.04,119.06,63.19
2017-03-02,107.84,117.58,62.79
2017-03-03,107.92,117.51,62.94
2017-03-06,107.87,116.72,62.76
2017-03-07,107.73,115.78,62.61
2017-03-08,107.47,115.06,62.4
2017-03-09,107.14,114.47,62.44
2017-03-10,107.3,114.72,62.78
2017-03-13,107.12,114.74,63.02
2017-03-14,107.16,114.12,62.66
2017-03-15,107.78,116.25,63.41
2017-03-16,107.66,116.73,63.54
2017-03-17,107.89,116.99,63.51
2017-03-20,108.05,117.5645,63.52
2017-03-21,108.27,118.54,62.91
2017-03-22,108.42,118.83,63.03
2017-03-23,108.45,118.67,63.06
2017-03-24,108.36,118.86,63.08
2017-03-27,108.62,119.53,63.13
2017-03-28,108.37,119.04,63.41
2017-03-29,108.61,119.33,63.44
2017-03-30,108.41,118.47,63.41
2017-03-31,108.49,118.72,63.26
2017-04-03,108.67,119.35,63.25
2017-04-04,108.57,119.62,63.27
2017-04-05,108.69,119.62,63.1
2017-04-06,108.68,119.18,63.16
2017-04-07,108.44,119.46,63.1
2017-04-10,108.58,119.46,63.08
2017-04-11,108.89,121.19,63.16
2017-04-12,109.13,122.02,63.01
2017-04-13,109.27,122.6,62.59
2017-04-14,109.27,122.6,62.59
2017-04-17,109.21,122.24,63.08
2017-04-18,109.65,122.82,62.77
2017-04-19,109.48,121.73,62.61
2017-04-20,109.31,121.96,63.11
2017-04-21,109.34,122.31,63.02
2017-04-24,109.18,121.48,63.98
2017-04-25,108.82,120.25,64.41
2017-04-26,108.96,120.84,64.28
2017-04-27,109.06,120.39,64.3
2017-04-28,109.25,120.77,64.28
2017-05-01,108.73,119.67,64.45
2017-05-02,108.88,119.65,64.64
2017-05-03,108.77,117.98,64.45
2017-05-04,108.68,116.79,64.59
2017-05-05,108.7,117.01,65.02
2017-05-08,108.49,116.75,64.89
2017-05-09,108.5,116.05,64.87
2017-05-10,108.53,116.04,65.02
2017-05-11,108.52,116.5,64.93
2017-05-12,108.92,116.83,65.01
2017-05-15,108.88,117.14,65.37
2017-05-16,109.02,117.65,65.49
2017-05-17,109.58,119.79,64.5
2017-05-18,109.52,118.81,64.58
2017-05-19,109.52,119.4,65.25
2017-05-22,109.45,119.9,65.51
2017-05-23,109.24,119.14,65.54
2017-05-24,109.43,119.61,65.67
2017-05-25,109.48,119.48,65.87
2017-05-26,109.44,120.54,65.83
2017-05-29,109.44,120.54,65.83
2017-05-30,109.65,120.14,65.8
2017-05-31,109.76,120.62,65.7
2017-06-01,109.48,120.72,66.24
2017-06-02,109.84,121.61,66.61
2017-06-05,109.67,121.73,66.54
2017-06-06,109.89,123.1,66.37
2017-06-07,109.76,122.45,66.41
2017-06-08,109.65,121.65,66.46
2017-06-09,109.56,120.54,66.23
2017-06-12,109.56,120.36,66.11
2017-06-13,109.59,120.48,66.48
2017-06-14,109.94,119.82,66.39
2017-06-15,109.87,119.32,66.03
2017-06-16,109.94,119.34,66.27
2017-06-19,109.79,118.43,66.66
2017-06-20,109.96,118.18,65.41
2017-06-21,109.98,118.52,65.44
2017-06-22,110.03,118.92,65.43
2017-06-23,110.05,119.43,65.54
2017-06-26,110.15,118.36,65.7
2017-06-27,109.82,118.81,65.42
2017-06-28,109.86,118.9,65.93
2017-06-29,109.65,118.32,65.33
2017-06-30,109.51,118.02,65.49
2017-07-03,109.09,116.09,65.57
2017-07-04,109.09,116.09,65.57
2017-07-05,109.15,116.52,65.58
2017-07-06,108.94,116.47,65.09
2017-07-07,108.9,115.28,65.34
2017-07-10,108.95,115.47,65.5
2017-07-11,109.05,115.62,65.6
2017-07-12,109.38,116.03,66.18
2017-07-13,109.26,115.82,66.33
2017-07-14,109.37,116.77,66.72
2017-07-17,109.42,117.29,66.64
2017-07-18,109.67,118.11,66.76
2017-07-19,109.7,118.08,67.13
2017-07-20,109.73,118.24,67.2
2017-07-21,109.92,119.26,67.11
2017-07-24,109.82,119.31,67.06
2017-07-25,109.43,118.92,67.2
2017-07-26,109.64,119.88,67.4
2017-07-27,109.48,119.79,67.27
2017-07-28,109.7,120.69,67.2
2017-07-31,109.65,120.75,67.28
2017-08-01,109.72,120.65,67.5
2017-08-02,109.64,120.4,67.54
2017-08-03,109.86,120.59,67.4
2017-08-04,109.68,119.65,67.53
2017-08-07,109.67,119.51,67.59
2017-08-08,109.57,119.86,67.4
2017-08-09,109.67,121.31,67.32
2017-08-10,109.78,122.21,66.34
2017-08-11,109.87,122.79,66.35
2017-08-14,109.82,121.92,66.94
2017-08-15,109.66,120.98,66.85
2017-08-16,109.86,121.87,67.16
2017-08-17,110.02,122.49,66.28
2017-08-18,109.95,122.3,66.34
2017-08-21,110.03,122.76,66.4
2017-08-22,109.93,122.21,66.94
2017-08-23,110.18,122.67,66.83
2017-08-24,110.04,122.29,66.79
2017-08-25,110.12,122.74,67.05
2017-08-28,110.16,124.69,66.99
2017-08-29,110.32,124.42,66.94
2017-08-30,110.3,124.36,67.14
2017-08-31,110.45,125.82,67.55
2017-09-01,109.97,126.06,67.71
2017-09-04,109.97,126.06,67.71
2017-09-05,110.42,127.46,67.19
2017-09-06,110.3,126.81,67.5
2017-09-07,110.57,128.13,67.76
2017-09-08,110.44,127.97,67.69
2017-09-11,110.14,126.19,68.31
2017-09-12,109.98,126.56,68.59
2017-09-13,109.87,125.61,68.41
2017-09-14,109.93,126.16,68.44
2017-09-15,109.91,125.53,68.57
2017-09-18,109.86,124.36,68.7
2017-09-19,109.8,124.62,68.84
2017-09-20,109.71,123.62,68.87
2017-09-21,109.69,122.68,68.68
2017-09-22,109.77,123.24,68.69
2017-09-25,110.03,124.53,68.4
2017-09-26,109.99,123.14,68.26
2017-09-27,109.67,121.98,68.36
2017-09-28,109.68,122.21,68.44
2017-09-29,109.59,121.58,68.82
2017-10-02,109.43,120.77,68.9
2017-10-03,109.52,120.83,69.17
2017-10-04,109.49,121.17,69.22
2017-10-05,109.44,120.52,69.49
2017-10-06,109.28,121.09,69.4
2017-10-09,109.43,122.08,69.27
2017-10-10,109.44,122.4,69.66
2017-10-11,109.46,122.79,69.84
2017-10-12,109.59,122.89,69.83
2017-10-13,109.86,123.82,70
2017-10-16,109.75,122.97,70.07
2017-10-17,109.71,122.13,70
2017-10-18,109.54,121.67,70.11
2017-10-19,109.62,122.39,70.05
2017-10-20,109.3,121.61,70.32
2017-10-23,109.42,121.8,69.98
2017-10-24,109.19,121.33,70.02
2017-10-25,109.12,121.35,69.77
2017-10-26,109,120.33,69.75
2017-10-27,109.24,120.9,70.19
2017-10-30,109.54,121.13,70.08
2017-10-31,109.47,120.67,70.3
2017-11-01,109.29,121.11,70.42
2017-11-02,109.35,121.19,70.52
2017-11-03,109.45,120.62,70.59
2017-11-06,109.55,121.65,70.79
